1414_2,25,948,30,125160,3.16,132.03,30360,0.37
1414_2,26,948,15,36070,1.58,38.05,-58730,0.37
1414_2,34,948,76,71250,8.02,75.16,-23550,0.37
1414_2,35,948,16,39220,1.69,41.37,-55580,0.37
1414_2,36,948,27,68350,2.85,72.10,-26450,0.37
1414_2,45,948,60,65430,6.33,69.02,-29370,0.37
1414_2,46,948,41,54760,4.32,57.76,-40040,0.37
1414_2,56,948,9,29280,0.95,30.89,-65520,0.37
1414_3,12,1501,267,130610,17.79,87.02,-19490,0.59
1414_3,13,1501,192,107760,12.79,71.79,-42340,0.59
1414_3,14,1501,332,111560,22.12,74.32,-38540,0.59
1414_3,15,1501,100,124690,6.66,83.07,-25410,0.59
1414_3,16,1501,89,92750,5.93,61.79,-57350,0.59
1414_3,23,1501,40,78020,2.66,51.98,-72080,0.59
1414_3,24,1501,105,117900,7.00,78.55,-32200,0.59
1414_3,25,1501,32,136190,2.13,90.73,-13910,0.59
1414_3,26,1501,27,76940,1.80,51.26,-73160,0.59
1414_3,34,1501,91,92140,6.06,61.39,-57960,0.59
1414_3,35,1501,38,115480,2.53,76.94,-34620,0.59
1414_3,36,1501,26,74760,1.73,49.81,-75340,0.59
1414_3,45,1501,81,115930,5.40,77.24,-34170,0.59
1414_3,46,1501,66,94890,4.40,63.22,-55210,0.59
1414_3,56,1501,15,69440,1.00,46.26,-80660,0.59
1414_4,12,2251,400,198480,17.77,88.17,-26620,0.88
1414_4,13,2251,331,196980,14.70,87.51,-28120,0.88
1414_4,14,2251,549,167040,24.39,74.21,-58060,0.88
1414_4,15,2251,127,135160,5.64,60.04,-89940,0.88
1414_4,16,2251,132,161860,5.86,71.91,-63240,0.88
1414_4,23,2251,67,160680,2.98,71.38,-64420,0.88
1414_4,24,2251,131,187920,5.82,83.48,-37180,0.88
1414_4,25,2251,37,131070,1.64,58.23,-94030,0.88
1414_4,26,2251,20,97900,0.89,43.49,-127200,0.88
1414_4,34,2251,132,167750,5.86,74.52,-57350,0.88
1414_4,35,2251,44,129570,1.95,57.56,-95530,0.88
1414_4,36,2251,28,103190,1.24,45.84,-121910,0.88
1414_4,45,2251,122,183410,5.42,81.48,-41690,0.88
1414_4,46,2251,109,187180,4.84,83.15,-37920,0.88
1414_4,56,2251,22,99540,0.98,44.22,-125560,0.88
1414_5,12,3045,618,272900,20.30,89.62,-31600,1.19
1414_5,13,3045,446,251610,14.65,82.63,-52890,1.19
1414_5,14,3045,760,230130,24.96,75.58,-74370,1.19
1414_5,15,3045,231,264970,7.59,87.02,-39530,1.19
1414_5,16,3045,164,221450,5.39,72.73,-83050,1.19
1414_5,23,3045,97,252930,3.19,83.06,-51570,1.19
1414_5,24,3045,148,199270,4.86,65.44,-105230,1.19
1414_5,25,3045,34,129570,1.12,42.55,-174930,1.19
1414_5,26,3045,45,187090,1.48,61.44,-117410,1.19
1414_5,34,3045,139,202080,4.56,66.36,-102420,1.19
1414_5,35,3045,38,120390,1.25,39.54,-184110,1.19
1414_5,36,3045,33,115740,1.08,38.01,-188760,1.19
1414_5,45,3045,150,218730,4.93,71.83,-85770,1.19
1414_5,46,3045,111,193950,3.65,63.69,-110550,1.19
1414_5,56,3045,31,156890,1.02,51.52,-147610,1.19
1414_6,12,4005,752,331120,18.78,82.68,-69380,1.57
1414_6,13,4005,625,343290,15.61,85.72,-57210,1.57
1414_6,14,4005,1056,309020,26.37,77.16,-91480,1.57
1414_6,15,4005,292,322190,7.29,80.45,-78310,1.57
1414_6,16,4005,234,298020,5.84,74.41,-102480,1.57
1414_6,23,4005,105,260400,2.62,65.02,-140100,1.57
1414_6,24,4005,196,296930,4.89,74.14,-103570,1.57
1414_6,25,4005,48,211360,1.20,52.77,-189140,1.57
1414_6,26,4005,47,205260,1.17,51.25,-195240,1.57
1414_6,34,4005,186,296140,4.64,73.94,-104360,1.57
1414_6,35,4005,50,172040,1.25,42.96,-228460,1.57
1414_6,36,4005,48,224490,1.20,56.05,-176010,1.57
1414_6,45,4005,200,343270,4.99,85.71,-57230,1.57
1414_6,46,4005,134,247410,3.35,61.78,-153090,1.57
1414_6,56,4005,32,177810,0.80,44.40,-222690,1.57
1414_7,12,5087,1055,429890,20.74,84.51,-78810,1.99
1414_7,13,5087,832,434610,16.36,85.44,-74090,1.99
1414_7,14,5087,1431,404490,28.13,79.51,-104210,1.99
1414_7,15,5087,396,431980,7.78,84.92,-76720,1.99
1414_7,16,5087,289,371520,5.68,73.03,-137180,1.99
1414_7,23,5087,89,246810,1.75,48.52,-261890,1.99
1414_7,24,5087,188,299990,3.70,58.97,-208710,1.99
1414_7,25,5087,50,255120,0.98,50.15,-253580,1.99
1414_7,26,5087,53,287140,1.04,56.45,-221560,1.99
1414_7,34,5087,181,285160,3.56,56.06,-223540,1.99
1414_7,35,5087,54,248130,1.06,48.78,-260570,1.99
1414_7,36,5087,55,257550,1.08,50.63,-251150,1.99
1414_7,45,5087,211,370630,4.15,72.86,-138070,1.99
1414_7,46,5087,158,349400,3.11,68.68,-159300,1.99
1414_7,56,5087,45,207960,0.88,40.88,-300740,1.99
1414_8,12,5923,1244,492160,21.00,83.09,-100140,2.32
1414_8,13,5923,991,489910,16.73,82.71,-102390,2.32
1414_8,14,5923,1667,456040,28.14,76.99,-136260,2.32
1414_8,15,5923,452,474130,7.63,80.05,-118170,2.32
1414_8,16,5923,342,430270,5.77,72.64,-162030,2.32
1414_8,23,5923,104,269140,1.76,45.44,-323160,2.32
1414_8,24,5923,203,359670,3.43,60.72,-232630,2.32
1414_8,25,5923,61,271360,1.03,45.81,-320940,2.32
1414_8,26,5923,55,267430,0.93,45.15,-324870,2.32
1414_8,34,5923,244,435230,4.12,73.48,-157070,2.32
1414_8,35,5923,59,283180,1.00,47.81,-309120,2.32
1414_8,36,5923,55,265730,0.93,44.86,-326570,2.32
1414_8,45,5923,233,414460,3.93,69.97,-177840,2.32
1414_8,46,5923,175,392030,2.95,66.19,-200270,2.32
1414_8,56,5923,38,253140,0.64,42.74,-339160,2.32
1414_9,12,6664,1519,553370,22.79,83.04,-113030,2.61
1414_9,13,6664,1130,554300,16.96,83.18,-112100,2.61
1414_9,14,6664,2014,537240,30.22,80.62,-129160,2.61
1414_9,15,6664,493,496330,7.40,74.48,-170070,2.61
1414_9,16,6664,392,502890,5.88,75.46,-163510,2.61
1414_9,23,6664,92,312390,1.38,46.88,-354010,2.61
1414_9,24,6664,201,398300,3.02,59.77,-268100,2.61
1414_9,25,6664,66,422830,0.99,63.45,-243570,2.61
1414_9,26,6664,55,414450,0.83,62.19,-251950,2.61
1414_9,34,6664,207,427240,3.11,64.11,-239160,2.61
1414_9,35,6664,64,288700,0.96,43.32,-377700,2.61
1414_9,36,6664,34,205980,0.51,30.91,-460420,2.61
1414_9,45,6664,233,482830,3.50,72.45,-183570,2.61
1414_9,46,6664,130,309500,1.95,46.44,-356900,2.61
1414_9,56,6664,34,273370,0.51,41.02,-393030,2.61
1414_10,12,6494,1485,497850,22.87,76.66,-151550,2.54
1414_10,13,6494,1221,553730,18.80,85.27,-95670,2.54
1414_10,14,6494,2122,536930,32.68,82.68,-112470,2.54
1414_10,15,6494,532,514430,8.19,79.22,-134970,2.54
1414_10,16,6494,385,506400,5.93,77.98,-143000,2.54
1414_10,23,6494,63,268880,0.97,41.40,-380520,2.54
1414_10,24,6494,130,301020,2.00,46.35,-348380,2.54
1414_10,25,6494,43,265710,0.66,40.92,-383690,2.54
1414_10,26,6494,24,190380,0.37,29.32,-459020,2.54
1414_10,34,6494,131,374570,2.02,57.68,-274830,2.54
1414_10,35,6494,40,328320,0.62,50.56,-321080,2.54
1414_10,36,6494,26,179540,0.40,27.65,-469860,2.54
1414_10,45,6494,174,418080,2.68,64.38,-231320,2.54
1414_10,46,6494,95,279960,1.46,43.11,-369440,2.54
1414_10,56,6494,23,165050,0.35,25.42,-484350,2.54
1415_1,12,81,4,3370,4.94,41.60,-4730,0.03
1415_1,13,81,9,4510,11.11,55.68,-3590,0.03
1415_1,14,81,17,7500,20.99,92.59,-600,0.03
1415_1,15,81,12,9800,14.81,120.99,1700,0.03
1415_1,16,81,2,4830,2.47,59.63,-3270,0.03
1415_1,23,81,2,3080,2.47,38.02,-5020,0.03
1415_1,24,81,5,6370,6.17,78.64,-1730,0.03
1415_1,25,81,8,10480,9.88,129.38,2380,0.03
1415_1,26,81,2,5890,2.47,72.72,-2210,0.03
1415_1,34,81,1,2360,1.23,29.14,-5740,0.03
1415_1,35,81,5,8300,6.17,102.47,200,0.03
1415_1,36,81,2,5550,2.47,68.52,-2550,0.03
1415_1,45,81,6,4290,7.41,52.96,-3810,0.03
1415_1,46,81,1,1670,1.23,20.62,-6430,0.03
1415_1,56,81,5,14630,6.17,180.62,6530,0.03
1415_2,12,202,34,19780,16.83,97.92,-420,0.08
1415_2,13,202,20,11340,9.90,56.14,-8860,0.08
1415_2,14,202,36,17310,17.82,85.69,-2890,0.08
1415_2,15,202,26,16300,12.87,80.69,-3900,0.08
1415_2,16,202,3,4140,1.49,20.50,-16060,0.08
1415_2,23,202,10,19930,4.95,98.66,-270,0.08
1415_2,24,202,15,23790,7.43,117.77,3590,0.08
1415_2,25,202,11,15070,5.45,74.60,-5130,0.08
1415_2,26,202,3,16860,1.49,83.47,-3340,0.08
1415_2,34,202,13,23700,6.44,117.33,3500,0.08
1415_2,35,202,7,15470,3.47,76.58,-4730,0.08
1415_2,36,202,1,2080,0.50,10.30,-18120,0.08
1415_2,45,202,15,9940,7.43,49.21,-10260,0.08
1415_2,46,202,5,12390,2.48,61.34,-7810,0.08
1415_2,56,202,3,3450,1.49,17.08,-16750,0.08
1415_3,12,261,37,17870,14.18,68.47,-8230,0.10
1415_3,13,261,40,26620,15.33,101.99,520,0.10
1415_3,14,261,54,19860,20.69,76.09,-6240,0.10
1415_3,15,261,33,21430,12.64,82.11,-4670,0.10
1415_3,16,261,11,16040,4.21,61.46,-10060,0.10
1415_3,23,261,8,14790,3.07,56.67,-11310,0.10
1415_3,24,261,5,7600,1.92,29.12,-18500,0.10
1415_3,25,261,9,21560,3.45,82.61,-4540,0.10
1415_3,34,261,14,18460,5.36,70.73,-7640,0.10
1415_3,35,261,10,18230,3.83,69.85,-7870,0.10
1415_3,36,261,1,6480,0.38,24.83,-19620,0.10
1415_3,45,261,27,26220,10.34,100.46,120,0.10
1415_3,46,261,6,9830,2.30,37.66,-16270,0.10
1415_3,56,261,6,17330,2.30,66.40,-8770,0.10
1415_4,12,367,66,32320,17.98,88.07,-4380,0.14
1415_4,13,367,52,29350,14.17,79.97,-7350,0.14
1415_4,14,367,80,30760,21.80,83.81,-5940,0.14
1415_4,15,367,36,21710,9.81,59.16,-14990,0.14
1415_4,16,367,13,21370,3.54,58.23,-15330,0.14
1415_4,23,367,9,32400,2.45,88.28,-4300,0.14
1415_4,24,367,17,21660,4.63,59.02,-15040,0.14
1415_4,25,367,14,41200,3.81,112.26,4500,0.14
1415_4,26,367,2,7890,0.54,21.50,-28810,0.14
1415_4,34,367,15,19080,4.09,51.99,-17620,0.14
1415_4,35,367,12,27540,3.27,75.04,-9160,0.14
1415_4,36,367,2,7250,0.54,19.75,-29450,0.14
1415_4,45,367,30,29750,8.17,81.06,-6950,0.14
1415_4,46,367,10,25020,2.72,68.17,-11680,0.14
1415_4,56,367,9,16800,2.45,45.78,-19900,0.14
1415_5,12,525,91,40020,17.33,76.23,-12480,0.21
1415_5,13,525,82,40070,15.62,76.32,-12430,0.21
1415_5,14,525,99,34670,18.86,66.04,-17830,0.21
1415_5,15,525,68,42280,12.95,80.53,-10220,0.21
1415_5,16,525,21,46410,4.00,88.40,-6090,0.21
1415_5,23,525,12,35750,2.29,68.10,-16750,0.21
1415_5,24,525,21,34130,4.00,65.01,-18370,0.21
1415_5,25,525,11,38980,2.10,74.25,-13520,0.21
1415_5,26,525,2,12940,0.38,24.65,-39560,0.21
1415_5,34,525,27,53370,5.14,101.66,870,0.21
1415_5,35,525,20,51090,3.81,97.31,-1410,0.21
1415_5,36,525,2,12170,0.38,23.18,-40330,0.21
1415_5,45,525,48,50960,9.14,97.07,-1540,0.21
1415_5,46,525,11,38730,2.10,73.77,-13770,0.21
1415_5,56,525,10,43670,1.90,83.18,-8830,0.21
1415_6,12,691,141,59000,20.41,85.38,-10100,0.27
1415_6,13,691,129,68420,18.67,99.02,-680,0.27
1415_6,14,691,137,51910,19.83,75.12,-17190,0.27
1415_6,15,691,99,62070,14.33,89.83,-7030,0.27
1415_6,16,691,27,40330,3.91,58.36,-28770,0.27
1415_6,23,691,20,71180,2.89,103.01,2080,0.27
1415_6,24,691,24,52840,3.47,76.47,-16260,0.27
1415_6,25,691,22,54840,3.18,79.36,-14260,0.27
1415_6,26,691,5,24940,0.72,36.09,-44160,0.27
1415_6,34,691,13,25140,1.88,36.38,-43960,0.27
1415_6,35,691,18,52130,2.60,75.44,-16970,0.27
1415_6,36,691,2,10250,0.29,14.83,-58850,0.27
1415_6,45,691,37,52210,5.35,75.56,-16890,0.27
1415_6,46,691,11,45090,1.59,65.25,-24010,0.27
1415_6,56,691,6,19130,0.87,27.68,-49970,0.27
1415_7,12,854,192,72190,22.48,84.53,-13210,0.33
1415_7,13,854,168,76980,19.67,90.14,-8420,0.33
1415_7,14,854,165,59550,19.32,69.73,-25850,0.33
1415_7,15,854,117,72680,13.70,85.11,-12720,0.33
1415_7,16,854,32,50960,3.75,59.67,-34440,0.33
1415_7,23,854,16,44450,1.87,52.05,-40950,0.33
1415_7,24,854,34,73210,3.98,85.73,-12190,0.33
1415_7,25,854,18,48840,2.11,57.19,-36560,0.33
1415_7,26,854,3,12490,0.35,14.63,-72910,0.33
1415_7,34,854,27,55550,3.16,65.05,-29850,0.33
1415_7,35,854,19,42710,2.22,50.01,-42690,0.33
1415_7,36,854,3,13020,0.35,15.25,-72380,0.33
1415_7,45,854,38,46910,4.45,54.93,-38490,0.33
1415_7,46,854,9,63160,1.05,73.96,-22240,0.33
1415_7,56,854,13,55230,1.52,64.67,-30170,0.33
1415_8,12,1055,239,86370,22.65,81.87,-19130,0.41
1415_8,13,1055,208,88430,19.72,83.82,-17070,0.41
1415_8,14,1055,221,77560,20.95,73.52,-27940,0.41
1415_8,15,1055,157,89820,14.88,85.14,-15680,0.41
1415_8,16,1055,45,58240,4.27,55.20,-47260,0.41
1415_8,23,1055,11,29140,1.04,27.62,-76360,0.41
1415_8,24,1055,26,54650,2.46,51.80,-50850,0.41
1415_8,25,1055,21,71930,1.99,68.18,-33570,0.41
1415_8,26,1055,5,25590,0.47,24.26,-79910,0.41
1415_8,34,1055,22,51930,2.09,49.22,-53570,0.41
1415_8,35,1055,20,72860,1.90,69.06,-32640,0.41
1415_8,36,1055,4,35160,0.38,33.33,-70340,0.41
1415_8,45,1055,66,96450,6.26,91.42,-9050,0.41
1415_8,46,1055,8,33190,0.76,31.46,-72310,0.41
1415_8,56,1055,2,8650,0.19,8.20,-96850,0.41
1415_9,12,1224,307,106250,25.08,86.81,-16150,0.48
1415_9,13,1224,226,106310,18.46,86.85,-16090,0.48
1415_9,14,1224,282,89680,23.04,73.27,-32720,0.48
1415_9,15,1224,176,96840,14.38,79.12,-25560,0.48
1415_9,16,1224,51,92090,4.17,75.24,-30310,0.48
1415_9,23,1224,17,59700,1.39,48.77,-62700,0.48
1415_9,24,1224,29,72020,2.37,58.84,-50380,0.48
1415_9,25,1224,17,83160,1.39,67.94,-39240,0.48
1415_9,26,1224,3,22400,0.25,18.30,-100000,0.48
1415_9,34,1224,30,77430,2.45,63.26,-44970,0.48
1415_9,35,1224,19,57580,1.55,47.04,-64820,0.48
1415_9,36,1224,6,42310,0.49,34.57,-80090,0.48
1415_9,45,1224,44,71560,3.59,58.46,-50840,0.48
1415_9,46,1224,7,49490,0.57,40.43,-72910,0.48
1415_9,56,1224,10,67830,0.82,55.42,-54570,0.48
1415_10,12,1777,421,139060,23.69,78.26,-38640,0.70
1415_10,13,1777,312,138500,17.56,77.94,-39200,0.70
1415_10,14,1777,480,140060,27.01,78.82,-37640,0.70
1415_10,15,1777,319,177080,17.95,99.65,-620,0.70
1415_10,16,1777,55,121240,3.10,68.23,-56460,0.70
1415_10,23,1777,18,66650,1.01,37.51,-111050,0.70
1415_10,24,1777,24,82420,1.35,46.38,-95280,0.70
1415_10,25,1777,15,63300,0.84,35.62,-114400,0.70
1415_10,26,1777,4,53820,0.23,30.29,-123880,0.70
1415_10,34,1777,35,155120,1.97,87.29,-22580,0.70
1415_10,35,1777,15,85800,0.84,48.28,-91900,0.70
1415_10,36,1777,5,28170,0.28,15.85,-149530,0.70
1415_10,45,1777,58,145910,3.26,82.11,-31790,0.70
1415_10,46,1777,8,79610,0.45,44.80,-98090,0.70
1415_10,56,1777,8,70690,0.45,39.78,-107010,0.70
1416_1,12,87,5,3020,5.75,34.71,-5680,0.03
1416_1,13,87,8,7120,9.20,81.84,-1580,0.03
1416_1,14,87,8,3480,9.20,40.00,-5220,0.03
1416_1,15,87,3,7310,3.45,84.02,-1390,0.03
1416_1,16,87,15,9590,17.24,110.23,890,0.03
1416_1,23,87,2,8670,2.30,99.66,-30,0.03
1416_1,24,87,3,5380,3.45,61.84,-3320,0.03
1416_1,25,87,1,1860,1.15,21.38,-6840,0.03
1416_1,26,87,1,1380,1.15,15.86,-7320,0.03
1416_1,34,87,8,9230,9.20,106.09,530,0.03
1416_1,35,87,1,1200,1.15,13.79,-7500,0.03
1416_1,36,87,6,8680,6.90,99.77,-20,0.03
1416_1,45,87,7,14680,8.05,168.74,5980,0.03
1416_1,46,87,18,12280,20.69,141.15,3580,0.03
1416_1,56,87,1,1110,1.15,12.76,-7590,0.03
1416_2,12,136,22,16450,16.18,120.96,2850,0.05
1416_2,13,136,15,11420,11.03,83.97,-2180,0.05
1416_2,14,136,28,12340,20.59,90.74,-1260,0.05
1416_2,15,136,6,9100,4.41,66.91,-4500,0.05
1416_2,16,136,13,8930,9.56,65.66,-4670,0.05
1416_2,23,136,1,2070,0.74,15.22,-11530,0.05
1416_2,24,136,5,5880,3.68,43.24,-7720,0.05
1416_2,25,136,2,10030,1.47,73.75,-3570,0.05
1416_2,26,136,6,10500,4.41,77.21,-3100,0.05
1416_2,34,136,7,9690,5.15,71.25,-3910,0.05
1416_2,36,136,8,11870,5.88,87.28,-1730,0.05
1416_2,45,136,8,11910,5.88,87.57,-1690,0.05
1416_2,46,136,13,10170,9.56,74.78,-3430,0.05
1416_2,56,136,2,5410,1.47,39.78,-8190,0.05
1416_3,12,172,23,12320,13.37,71.63,-4880,0.07
1416_3,13,172,13,8820,7.56,51.28,-8380,0.07
1416_3,14,172,33,13030,19.19,75.76,-4170,0.07
1416_3,15,172,14,18610,8.14,108.20,1410,0.07
1416_3,16,172,26,15300,15.12,88.95,-1900,0.07
1416_3,23,172,6,12920,3.49,75.12,-4280,0.07
1416_3,24,172,6,10060,3.49,58.49,-7140,0.07
1416_3,25,172,2,6990,1.16,40.64,-10210,0.07
1416_3,26,172,6,22480,3.49,130.70,5280,0.07
1416_3,34,172,9,17240,5.23,100.23,40,0.07
1416_3,35,172,4,9760,2.33,56.74,-7440,0.07
1416_3,36,172,5,9510,2.91,55.29,-7690,0.07
1416_3,45,172,5,9340,2.91,54.30,-7860,0.07
1416_3,46,172,13,11400,7.56,66.28,-5800,0.07
1416_3,56,172,7,14140,4.07,82.21,-3060,0.07
1416_4,12,225,37,20500,16.44,91.11,-2000,0.09
1416_4,13,225,16,10330,7.11,45.91,-12170,0.09
1416_4,14,225,46,17440,20.44,77.51,-5060,0.09
1416_4,15,225,15,17970,6.67,79.87,-4530,0.09
1416_4,16,225,32,17060,14.22,75.82,-5440,0.09
1416_4,23,225,6,17790,2.67,79.07,-4710,0.09
1416_4,24,225,6,12920,2.67,57.42,-9580,0.09
1416_4,26,225,9,23770,4.00,105.64,1270,0.09
1416_4,34,225,14,25590,6.22,113.73,3090,0.09
1416_4,35,225,2,8480,0.89,37.69,-14020,0.09
1416_4,36,225,10,16020,4.44,71.20,-6480,0.09
1416_4,45,225,9,21480,4.00,95.47,-1020,0.09
1416_4,46,225,18,18720,8.00,83.20,-3780,0.09
1416_4,56,225,5,11290,2.22,50.18,-11210,0.09
1416_5,12,273,53,25330,19.41,92.78,-1970,0.11
1416_5,13,273,45,24760,16.48,90.70,-2540,0.11
1416_5,14,273,49,17980,17.95,65.86,-9320,0.11
1416_5,15,273,23,27820,8.42,101.90,520,0.11
1416_5,16,273,33,17710,12.09,64.87,-9590,0.11
1416_5,23,273,9,22720,3.30,83.22,-4580,0.11
1416_5,24,273,1,3650,0.37,13.37,-23650,0.11
1416_5,25,273,4,17830,1.47,65.31,-9470,0.11
1416_5,26,273,4,12760,1.47,46.74,-14540,0.11
1416_5,34,273,6,18950,2.20,69.41,-8350,0.11
1416_5,36,273,8,16660,2.93,61.03,-10640,0.11
1416_5,45,273,15,36340,5.49,133.11,9040,0.11
1416_5,46,273,20,26010,7.33,95.27,-1290,0.11
1416_5,56,273,3,11620,1.10,42.56,-15680,0.11
1416_6,12,273,51,24310,18.68,89.05,-2990,0.11
1416_6,13,273,39,23560,14.29,86.30,-3740,0.11
1416_6,14,273,57,20770,20.88,76.08,-6530,0.11
1416_6,15,273,20,19060,7.33,69.82,-8240,0.11
1416_6,16,273,52,29230,19.05,107.07,1930,0.11
1416_6,23,273,11,40990,4.03,150.15,13690,0.11
1416_6,24,273,4,17400,1.47,63.74,-9900,0.11
1416_6,25,273,2,10130,0.73,37.11,-17170,0.11
1416_6,26,273,3,9360,1.10,34.29,-17940,0.11
1416_6,34,273,9,20520,3.30,75.16,-6780,0.11
1416_6,35,273,2,15600,0.73,57.14,-11700,0.11
1416_6,36,273,2,5320,0.73,19.49,-21980,0.11
1416_6,45,273,4,7990,1.47,29.27,-19310,0.11
1416_6,46,273,12,12760,4.40,46.74,-14540,0.11
1416_6,56,273,5,19090,1.83,69.93,-8210,0.11
1416_7,12,299,55,21150,18.39,70.74,-8750,0.12
1416_7,13,299,55,30290,18.39,101.30,390,0.12
1416_7,14,299,63,22880,21.07,76.52,-7020,0.12
1416_7,15,299,20,23090,6.69,77.22,-6810,0.12
1416_7,16,299,48,25090,16.05,83.91,-4810,0.12
1416_7,23,299,5,24710,1.67,82.64,-5190,0.12
1416_7,24,299,4,13010,1.34,43.51,-16890,0.12
1416_7,25,299,2,8270,0.67,27.66,-21630,0.12
1416_7,26,299,4,6090,1.34,20.37,-23810,0.12
1416_7,34,299,5,10110,1.67,33.81,-19790,0.12
1416_7,35,299,4,16310,1.34,54.55,-13590,0.12
1416_7,36,299,7,21480,2.34,71.84,-8420,0.12
1416_7,45,299,8,27050,2.68,90.47,-2850,0.12
1416_7,46,299,14,24700,4.68,82.61,-5200,0.12
1416_7,56,299,5,19500,1.67,65.22,-10400,0.12
1416_8,12,325,56,23020,17.23,70.83,-9480,0.13
1416_8,13,325,52,27890,16.00,85.82,-4610,0.13
1416_8,14,325,81,28690,24.92,88.28,-3810,0.13
1416_8,15,325,26,28010,8.00,86.18,-4490,0.13
1416_8,16,325,55,25370,16.92,78.06,-7130,0.13
1416_8,23,325,4,14520,1.23,44.68,-17980,0.13
1416_8,24,325,5,14970,1.54,46.06,-17530,0.13
1416_8,25,325,2,3360,0.62,10.34,-29140,0.13
1416_8,26,325,5,13330,1.54,41.02,-19170,0.13
1416_8,34,325,7,21070,2.15,64.83,-11430,0.13
1416_8,35,325,2,10600,0.62,32.62,-21900,0.13
1416_8,36,325,6,12630,1.85,38.86,-19870,0.13
1416_8,45,325,6,15430,1.85,47.48,-17070,0.13
1416_8,46,325,16,22890,4.92,70.43,-9610,0.13
1416_8,56,325,2,5290,0.62,16.28,-27210,0.13
1416_9,12,292,58,22450,19.86,76.88,-6750,0.11
1416_9,13,292,41,19800,14.04,67.81,-9400,0.11
1416_9,14,292,76,25040,26.03,85.75,-4160,0.11
1416_9,15,292,27,27820,9.25,95.27,-1380,0.11
1416_9,16,292,55,27150,18.84,92.98,-2050,0.11
1416_9,23,292,4,13260,1.37,45.41,-15940,0.11
1416_9,24,292,5,18620,1.71,63.77,-10580,0.11
1416_9,25,292,1,2700,0.34,9.25,-26500,0.11
1416_9,26,292,1,2620,0.34,8.97,-26580,0.11
1416_9,34,292,5,11720,1.71,40.14,-17480,0.11
1416_9,35,292,3,18330,1.03,62.77,-10870,0.11
1416_9,36,292,1,2750,0.34,9.42,-26450,0.11
1416_9,45,292,6,20590,2.05,70.51,-8610,0.11
1416_9,46,292,9,9980,3.08,34.18,-19220,0.11
1416_10,12,306,69,26500,22.55,86.60,-4100,0.12
1416_10,13,306,47,20950,15.36,68.46,-9650,0.12
1416_10,14,306,86,25690,28.10,83.95,-4910,0.12
1416_10,15,306,24,25640,7.84,83.79,-4960,0.12
1416_10,16,306,50,28260,16.34,92.35,-2340,0.12
1416_10,24,306,6,21350,1.96,69.77,-9250,0.12
1416_10,26,306,1,1710,0.33,5.59,-28890,0.12
1416_10,34,306,3,8070,0.98,26.37,-22530,0.12
1416_10,35,306,1,18180,0.33,59.41,-12420,0.12
1416_10,36,306,3,13260,0.98,43.33,-17340,0.12
1416_10,45,306,3,9440,0.98,30.85,-21160,0.12
1416_10,46,306,12,24760,3.92,80.92,-5840,0.12
1416_10,56,306,1,1950,0.33,6.37,-28650,0.12
1421_1,12,26,4,1640,15.38,63.08,-960,0.01
1421_1,13,26,1,630,3.85,24.23,-1970,0.01
1421_1,14,26,3,1640,11.54,63.08,-960,0.01
1421_1,15,26,1,770,3.85,29.62,-1830,0.01
1421_1,16,26,1,820,3.85,31.54,-1780,0.01
1421_1,23,26,2,1840,7.69,70.77,-760,0.01
1421_1,24,26,5,2760,19.23,106.15,160,0.01
1421_1,25,26,1,1760,3.85,67.69,-840,0.01
1421_1,26,26,1,240,3.85,9.23,-2360,0.01
1421_1,34,26,2,2120,7.69,81.54,-480,0.01
1421_1,35,26,1,2330,3.85,89.62,-270,0.01
1421_1,45,26,1,1230,3.85,47.31,-1370,0.01
1421_1,46,26,2,2040,7.69,78.46,-560,0.01
1421_1,56,26,1,3380,3.85,130.00,780,0.01
1421_2,12,59,17,6490,28.81,110.00,590,0.02
1421_2,13,59,4,2880,6.78,48.81,-3020,0.02
1421_2,14,59,14,5740,23.73,97.29,-160,0.02
1421_2,15,59,3,3000,5.08,50.85,-2900,0.02
1421_2,23,59,5,5180,8.47,87.80,-720,0.02
1421_2,24,59,9,4550,15.25,77.12,-1350,0.02
1421_2,25,59,2,4450,3.39,75.42,-1450,0.02
1421_2,26,59,1,980,1.69,16.61,-4920,0.02
1421_2,34,59,1,1050,1.69,17.80,-4850,0.02
1421_2,35,59,1,2370,1.69,40.17,-3530,0.02
1421_2,45,59,1,2940,1.69,49.83,-2960,0.02
1421_2,46,59,1,640,1.69,10.85,-5260,0.02
1421_3,12,40,14,3730,35.00,93.25,-270,0.02
1421_3,13,40,1,1000,2.50,25.00,-3000,0.02
1421_3,14,40,7,2630,17.50,65.75,-1370,0.02
1421_3,15,40,1,880,2.50,22.00,-3120,0.02
1421_3,16,40,2,1580,5.00,39.50,-2420,0.02
1421_3,23,40,1,1360,2.50,34.00,-2640,0.02
1421_3,24,40,2,730,5.00,18.25,-3270,0.02
1421_3,25,40,1,1200,2.50,30.00,-2800,0.02
1421_3,26,40,1,8880,2.50,222.00,4880,0.02
1421_3,34,40,5,4440,12.50,111.00,440,0.02
1421_3,45,40,3,5170,7.50,129.25,1170,0.02
1421_3,46,40,1,2630,2.50,65.75,-1370,0.02
1421_3,56,40,1,2350,2.50,58.75,-1650,0.02
1421_4,12,48,12,3470,25.00,72.29,-1330,0.02
1421_4,13,48,2,960,4.17,20.00,-3840,0.02
1421_4,14,48,14,4730,29.17,98.54,-70,0.02
