2F,255,5,12,158,15800,28,17520,0.18,1.11,0.20,
2F,255,7,23,155,15500,29,20250,0.19,1.31,0.25,
2F,255,8,12,114,11400,22,11850,0.19,1.04,0.20,
2F,255,9,12,97,9700,21,10170,0.22,1.05,0.23,
2F,262,6,25,223,22300,23,26000,0.10,1.17,0.12,
2F,262,7,23,191,19100,31,22110,0.16,1.16,0.19,
2F,262,8,24,193,19300,23,23090,0.12,1.20,0.14,
2F,266,3,26,75,7500,26,8540,0.35,1.14,0.40,
2F,266,4,46,81,8100,8,10220,0.10,1.26,0.13,
2F,266,4,36,81,8100,9,8420,0.11,1.04,0.11,
2F,266,4,25,81,8100,8,8440,0.10,1.04,0.10,
2F,266,5,23,75,7500,11,8050,0.15,1.07,0.16,
2F,266,5,16,75,7500,10,9900,0.13,1.32,0.17,
2F,266,5,12,75,7500,12,8110,0.16,1.08,0.17,
2F,266,7,56,73,7300,10,7840,0.14,1.07,0.15,
2F,311,1,14,274,27400,31,32660,0.11,1.19,0.13,
2F,311,3,23,410,41000,48,48210,0.12,1.18,0.14,
2F,311,4,23,234,23400,23,28810,0.10,1.23,0.12,
2F,311,5,12,319,31900,36,32800,0.11,1.03,0.11,
2F,311,8,12,286,28600,41,34130,0.14,1.19,0.17,
2F,311,9,12,209,20900,33,21180,0.16,1.01,0.16,
2F,315,10,15,85,8500,10,9790,0.12,1.15,0.14,
2F,315,10,12,85,8500,15,10980,0.18,1.29,0.23,
2F,315,2,12,104,10400,16,12630,0.15,1.21,0.18,
2F,315,4,23,127,12700,16,15540,0.13,1.22,0.16,
2F,315,4,15,127,12700,17,17160,0.13,1.35,0.18,
2F,315,4,12,127,12700,27,21880,0.21,1.72,0.36,
2F,315,5,15,137,13700,21,18590,0.15,1.36,0.20,
2F,315,7,12,105,10500,14,11380,0.13,1.08,0.14,
2F,315,8,23,69,6900,11,7330,0.16,1.06,0.17,
2F,315,8,13,69,6900,27,9280,0.39,1.34,0.52,
2F,315,9,12,81,8100,16,10250,0.20,1.27,0.25,
2F,316,3,26,58,5800,6,6910,0.10,1.19,0.12,
2F,316,4,35,54,5400,7,9840,0.13,1.82,0.24,
2F,316,4,16,54,5400,9,9030,0.17,1.67,0.28,
2F,316,4,12,54,5400,6,6570,0.11,1.22,0.13,
2F,322,1,24,89,8900,10,9420,0.11,1.06,0.12,
2F,322,1,12,89,8900,16,9070,0.18,1.02,0.18,
2F,322,3,12,146,14600,26,14860,0.18,1.02,0.18,
2F,322,4,12,126,12600,22,13930,0.17,1.11,0.19,
2F,323,10,12,213,21300,27,26800,0.13,1.26,0.16,
2F,323,11,36,109,10900,11,11260,0.10,1.03,0.10,
2F,323,11,13,109,10900,20,11010,0.18,1.01,0.18,
2F,323,2,12,467,46700,59,47760,0.13,1.02,0.13,
2F,323,8,23,519,51900,193,55110,0.37,1.06,0.39,
2F,325,3,34,63,6300,6,9410,0.10,1.49,0.15,
2F,325,3,25,63,6300,11,9430,0.17,1.50,0.26,
2F,325,3,12,63,6300,11,9010,0.17,1.43,0.24,
2F,325,4,23,76,7600,33,11290,0.43,1.49,0.64,
2F,325,5,12,55,5500,7,6080,0.13,1.11,0.14,
2F,325,6,12,68,6800,10,8310,0.15,1.22,0.18,
2F,325,7,12,53,5300,9,6050,0.17,1.14,0.19,
2F,343,10,23,163,16300,33,24100,0.20,1.48,0.30,
2F,343,11,23,95,9500,14,13200,0.15,1.39,0.21,
2F,343,11,14,95,9500,11,11680,0.12,1.23,0.15,
2F,343,11,13,95,9500,18,10200,0.19,1.07,0.20,
2F,343,5,23,497,49700,78,51430,0.16,1.03,0.16,
2F,343,7,14,476,47600,47,53590,0.10,1.13,0.11,
2F,343,9,23,297,29700,49,31100,0.16,1.05,0.17,
2F,344,10,34,53,5300,18,5970,0.34,1.13,0.38,
2F,344,10,24,53,5300,7,5860,0.13,1.11,0.14,
2F,344,5,35,106,10600,12,14720,0.11,1.39,0.15,
2F,344,5,24,106,10600,11,12330,0.10,1.16,0.12,
2F,344,7,23,96,9600,14,10800,0.15,1.13,0.17,
2F,344,7,14,96,9600,21,17570,0.22,1.83,0.40,
2F,344,8,14,60,6000,8,7670,0.13,1.28,0.17,
2F,353,1,13,74,7400,16,9270,0.22,1.25,0.28,
2F,353,10,25,58,5800,8,8480,0.14,1.46,0.20,
2F,353,10,13,58,5800,9,6810,0.16,1.17,0.19,
2F,353,3,23,212,21200,33,27190,0.16,1.28,0.20,
2F,353,4,34,181,18100,25,18600,0.14,1.03,0.14,
2F,353,6,34,201,20100,28,21800,0.14,1.08,0.15,
2F,353,6,23,201,20100,33,22430,0.16,1.12,0.18,
2F,353,9,36,84,8400,9,9310,0.11,1.11,0.12,
2F,355,10,34,52,5200,8,7570,0.15,1.46,0.22,
2F,355,10,15,52,5200,8,7720,0.15,1.48,0.22,
2F,355,3,23,158,15800,21,18470,0.13,1.17,0.15,
2F,355,4,13,154,15400,23,16660,0.15,1.08,0.16,
2F,355,5,15,122,12200,17,14600,0.14,1.20,0.17,
2F,355,6,34,125,12500,13,15260,0.10,1.22,0.12,
2F,355,6,25,125,12500,14,15770,0.11,1.26,0.14,
